"age","workclass","fnlwgt","went.to.college","education.years","is.married","occupation","relationship","race","is.male","capital.gain","capital.loss","hours.per.week","native.country","income.over.50k"
30,"Private",70377,0,9,0,"Prof-specialty","Own-child","White",0,0,0,40,"United-States","<=50K"
43,"Private",477983,0,9,1,"Handlers-cleaners","Husband","Black",1,0,0,40,"United-States","<=50K"
44,"Private",170924,1,10,1,"Craft-repair","Husband","White",1,7298,0,40,"United-States",">50K"
35,"Private",190174,1,10,0,"Exec-managerial","Not-in-family","White",0,0,0,40,"United-States","<=50K"
25,"Private",193787,1,10,0,"Tech-support","Own-child","White",0,0,0,40,"United-States","<=50K"
24,"Private",279472,1,10,1,"Machine-op-inspct","Wife","White",0,7298,0,48,"United-States",">50K"
22,"Private",34918,0,13,0,"Prof-specialty","Not-in-family","White",0,0,0,15,"Germany","<=50K"
42,"Local-gov",97688,1,10,1,"Craft-repair","Husband","White",1,5178,0,40,"United-States",">50K"
34,"Private",175413,0,12,0,"Sales","Unmarried","Black",0,0,0,45,"United-States","<=50K"
60,"Private",173960,0,13,0,"Prof-specialty","Not-in-family","White",0,0,0,42,"United-States","<=50K"
21,"Private",205759,0,9,0,"Handlers-cleaners","Own-child","White",1,0,0,40,"United-States","<=50K"
57,"Federal-gov",425161,1,14,1,"Sales","Husband","White",1,15024,0,40,"United-States",">50K"
41,"Private",220531,0,15,1,"Prof-specialty","Husband","White",1,0,0,60,"United-States",">50K"
50,"Private",176609,1,10,0,"Other-service","Not-in-family","White",1,0,0,45,"United-States","<=50K"
25,"Private",371987,0,13,0,"Exec-managerial","Not-in-family","White",0,0,0,40,"United-States","<=50K"
50,"Private",193884,0,4,1,"Craft-repair","Husband","White",1,0,0,40,"Ecuador","<=50K"
36,"Private",200352,0,13,1,"Prof-specialty","Husband","White",1,0,0,45,"United-States","<=50K"
31,"Private",127595,0,9,0,"Prof-specialty","Not-in-family","White",0,0,0,40,"United-States","<=50K"
29,"Local-gov",220419,0,13,0,"Protective-serv","Not-in-family","White",1,0,0,56,"United-States","<=50K"
21,"Private",231931,1,10,0,"Sales","Own-child","White",1,0,0,45,"United-States","<=50K"
27,"Private",248402,0,13,0,"Tech-support","Unmarried","Black",0,0,0,40,"United-States","<=50K"
65,"Private",111095,0,9,1,"Transport-moving","Husband","White",1,0,0,16,"United-States","<=50K"
37,"Self-emp-inc",57424,0,13,0,"Sales","Not-in-family","White",0,0,0,60,"United-States","<=50K"
39,"",157443,1,14,1,"","Wife","Asian-Pac-Islander",0,3464,0,40,"","<=50K"
24,"Private",278130,0,9,0,"Craft-repair","Own-child","White",1,0,0,40,"United-States","<=50K"
38,"Private",169469,0,9,0,"Sales","Not-in-family","White",1,0,0,80,"United-States","<=50K"
48,"Private",146268,0,13,1,"Adm-clerical","Husband","White",1,7688,0,40,"United-States",">50K"
21,"Private",153718,1,10,0,"Other-service","Not-in-family","Asian-Pac-Islander",0,0,0,25,"United-States","<=50K"
31,"Private",217460,0,9,1,"Transport-moving","Husband","White",1,0,0,45,"United-States",">50K"
55,"Private",238638,0,9,1,"Sales","Husband","White",1,4386,0,40,"United-States",">50K"
24,"Private",303296,1,10,1,"Adm-clerical","Wife","Asian-Pac-Islander",0,0,0,40,"Laos","<=50K"
43,"Private",173321,0,9,0,"Adm-clerical","Not-in-family","White",0,0,0,40,"United-States","<=50K"
26,"Private",193945,0,12,0,"Tech-support","Not-in-family","White",1,0,0,45,"United-States","<=50K"
46,"Private",83082,0,12,0,"Prof-specialty","Not-in-family","White",0,0,0,33,"United-States","<=50K"
35,"Private",193815,0,12,1,"Adm-clerical","Husband","White",1,0,0,40,"United-States",">50K"
41,"Self-emp-inc",34987,1,10,1,"Farming-fishing","Husband","White",1,0,0,54,"United-States",">50K"
26,"Private",59306,0,13,0,"Sales","Not-in-family","White",1,0,0,40,"United-States","<=50K"
34,"Private",142897,1,14,1,"Exec-managerial","Husband","Asian-Pac-Islander",1,7298,0,35,"Taiwan",">50K"
19,"",860348,1,10,0,"","Own-child","Black",0,0,0,25,"United-States","<=50K"
36,"Self-emp-not-inc",205607,0,13,0,"Prof-specialty","Not-in-family","Black",0,0,0,40,"United-States",">50K"
22,"Private",199698,1,10,0,"Sales","Own-child","White",1,0,0,15,"United-States","<=50K"
24,"Private",191954,1,10,0,"Machine-op-inspct","Not-in-family","White",1,0,0,40,"United-States","<=50K"
77,"Self-emp-not-inc",138714,1,10,1,"Sales","Husband","White",1,0,0,40,"United-States","<=50K"
22,"Private",399087,0,3,1,"Machine-op-inspct","Other-relative","White",0,0,0,40,"Mexico","<=50K"
29,"Private",423158,1,10,0,"Tech-support","Not-in-family","White",0,0,0,40,"United-States","<=50K"
62,"Private",159841,0,9,0,"Other-service","Not-in-family","White",0,0,0,24,"United-States","<=50K"
39,"Self-emp-not-inc",174308,0,9,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States","<=50K"
43,"Private",50356,1,10,1,"Craft-repair","Husband","White",1,0,1485,50,"United-States","<=50K"
35,"Private",186110,0,9,0,"Transport-moving","Not-in-family","White",1,0,0,45,"United-States","<=50K"
29,"Private",200381,0,7,0,"Exec-managerial","Not-in-family","White",0,0,0,40,"United-States","<=50K"
76,"Self-emp-not-inc",174309,1,14,1,"Craft-repair","Husband","White",1,0,0,10,"United-States","<=50K"
63,"Self-emp-not-inc",78383,0,9,1,"Farming-fishing","Husband","White",1,0,0,45,"United-States","<=50K"
23,"",211601,0,11,0,"","Own-child","Black",0,0,0,15,"United-States","<=50K"
43,"Private",187728,1,10,1,"Prof-specialty","Wife","White",0,0,1887,50,"United-States",">50K"
58,"Self-emp-not-inc",321171,0,9,1,"Handlers-cleaners","Husband","White",1,0,0,40,"United-States","<=50K"
66,"Private",127921,0,9,0,"Transport-moving","Not-in-family","White",1,2050,0,55,"United-States","<=50K"
41,"Private",206565,1,10,0,"Craft-repair","Not-in-family","Black",1,0,0,45,"United-States","<=50K"
26,"Private",224563,0,13,0,"Adm-clerical","Not-in-family","White",1,0,0,40,"United-States","<=50K"
47,"Private",178686,0,11,0,"Other-service","Not-in-family","White",1,0,0,40,"United-States","<=50K"
55,"Local-gov",98545,0,6,1,"Adm-clerical","Husband","White",1,0,0,40,"United-States","<=50K"
53,"Private",242606,0,9,1,"Transport-moving","Husband","White",1,0,0,40,"United-States","<=50K"
17,"Private",270942,0,3,0,"Other-service","Other-relative","White",1,0,0,48,"Mexico","<=50K"
30,"Private",94235,0,9,0,"Craft-repair","Other-relative","White",1,0,0,40,"United-States","<=50K"
49,"Private",71195,1,14,0,"Prof-specialty","Not-in-family","White",1,0,0,60,"United-States","<=50K"
19,"Private",104112,0,9,0,"Sales","Unmarried","Black",1,0,0,30,"Haiti","<=50K"
45,"Private",261192,0,9,1,"Other-service","Husband","Black",1,0,0,40,"United-States","<=50K"
26,"Private",94936,0,12,0,"Sales","Not-in-family","White",1,0,0,40,"United-States","<=50K"
38,"Private",296478,0,11,1,"Craft-repair","Husband","White",1,7298,0,40,"United-States",">50K"
36,"State-gov",119272,0,9,1,"Protective-serv","Husband","White",1,7298,0,40,"United-States",">50K"
33,"Private",85043,0,9,0,"Farming-fishing","Not-in-family","White",1,0,0,20,"United-States","<=50K"
22,"State-gov",293364,1,10,0,"Protective-serv","Own-child","Black",0,0,0,40,"United-States","<=50K"
43,"Self-emp-not-inc",241895,0,13,0,"Sales","Not-in-family","White",1,0,0,42,"United-States","<=50K"
67,"",36135,0,7,1,"","Husband","White",1,0,0,8,"United-States","<=50K"
30,"",151989,0,11,0,"","Unmarried","White",0,0,0,40,"United-States","<=50K"
56,"Private",101128,0,12,0,"Other-service","Not-in-family","White",1,0,0,25,"Iran","<=50K"
31,"Private",156464,0,13,0,"Prof-specialty","Own-child","White",1,0,0,25,"United-States","<=50K"
33,"Private",117963,0,13,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States",">50K"
26,"Private",192262,0,9,1,"Other-service","Husband","White",1,0,0,40,"United-States","<=50K"
33,"Private",111363,0,13,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States",">50K"
46,"Local-gov",329752,0,7,1,"Transport-moving","Husband","White",1,0,0,30,"United-States","<=50K"
59,"",372020,0,13,1,"","Husband","White",1,0,0,40,"United-States",">50K"
38,"Federal-gov",95432,0,9,1,"Adm-clerical","Husband","White",1,0,0,40,"United-States",">50K"
65,"Private",161400,0,7,0,"Other-service","Unmarried","Other",1,0,0,40,"United-States","<=50K"
40,"Private",96129,0,11,1,"Tech-support","Husband","White",1,0,0,40,"United-States",">50K"
42,"Private",111949,0,9,1,"Adm-clerical","Wife","White",0,0,0,35,"United-States","<=50K"
26,"Self-emp-not-inc",117125,0,5,1,"Craft-repair","Husband","White",1,0,0,40,"Portugal","<=50K"
36,"Private",348022,0,6,1,"Other-service","Wife","White",0,0,0,24,"United-States","<=50K"
62,"Private",270092,1,14,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States",">50K"
43,"Private",180609,0,13,1,"Transport-moving","Husband","White",1,0,0,45,"United-States","<=50K"
43,"Private",174575,0,13,0,"Exec-managerial","Not-in-family","White",1,0,1564,45,"United-States",">50K"
22,"Private",410439,0,9,0,"Sales","Not-in-family","White",1,0,0,55,"United-States","<=50K"
28,"Private",92262,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
56,"Self-emp-not-inc",183081,1,10,1,"Sales","Husband","White",1,0,0,45,"United-States","<=50K"
22,"Private",362589,0,12,0,"Sales","Not-in-family","White",0,0,0,15,"United-States","<=50K"
57,"Private",212448,0,13,0,"Exec-managerial","Not-in-family","White",0,0,0,45,"United-States",">50K"
39,"Private",481060,0,9,0,"Sales","Unmarried","White",0,0,0,40,"United-States","<=50K"
26,"Federal-gov",185885,1,10,0,"Adm-clerical","Unmarried","White",0,0,0,15,"United-States","<=50K"
17,"Private",89821,0,7,0,"Other-service","Own-child","White",1,0,0,10,"United-States","<=50K"
40,"State-gov",184018,0,11,1,"Machine-op-inspct","Husband","White",1,0,0,38,"United-States",">50K"
45,"Private",256649,0,9,1,"Machine-op-inspct","Husband","Black",1,0,0,40,"United-States","<=50K"
44,"Private",160323,0,9,0,"Craft-repair","Not-in-family","Black",1,0,0,40,"United-States","<=50K"
20,"Local-gov",350845,1,10,0,"Adm-clerical","Own-child","White",0,0,0,10,"United-States","<=50K"
33,"Private",267404,0,9,1,"Craft-repair","Wife","White",0,0,0,40,"United-States","<=50K"
23,"Private",35633,1,10,0,"Sales","Not-in-family","White",1,0,0,40,"United-States","<=50K"
46,"Self-emp-not-inc",80914,1,14,0,"Exec-managerial","Not-in-family","White",1,0,0,30,"United-States","<=50K"
38,"Private",172927,0,9,1,"Sales","Husband","White",1,0,0,50,"United-States","<=50K"
54,"Private",174319,0,9,0,"Transport-moving","Not-in-family","White",1,0,0,40,"United-States","<=50K"
46,"Private",214955,0,3,0,"Craft-repair","Not-in-family","White",0,0,2339,45,"United-States","<=50K"
25,"Private",344991,1,10,1,"Craft-repair","Husband","White",1,0,0,40,"United-States","<=50K"
46,"Private",108699,1,10,0,"Sales","Not-in-family","White",0,0,0,40,"United-States","<=50K"
36,"Local-gov",117312,1,10,1,"Transport-moving","Wife","White",0,0,0,40,"United-States","<=50K"
23,"Private",396099,0,9,0,"Other-service","Not-in-family","White",0,0,0,25,"United-States","<=50K"
29,"Private",134152,0,9,0,"Machine-op-inspct","Not-in-family","White",1,0,0,40,"United-States","<=50K"
44,"Private",162028,1,10,1,"Adm-clerical","Wife","White",0,0,2415,6,"United-States",">50K"
19,"Private",25429,1,10,0,"Adm-clerical","Own-child","White",0,0,0,16,"United-States","<=50K"
19,"Private",232392,0,9,0,"Other-service","Other-relative","White",0,0,0,40,"United-States","<=50K"
35,"Private",220098,0,9,1,"Other-service","Wife","White",0,0,0,40,"United-States",">50K"
27,"Private",301302,0,13,0,"Craft-repair","Not-in-family","White",1,0,0,50,"United-States","<=50K"
46,"Self-emp-not-inc",277946,0,12,0,"Craft-repair","Not-in-family","White",1,0,0,40,"United-States","<=50K"
34,"State-gov",98101,0,13,1,"Exec-managerial","Husband","White",1,7688,0,45,"",">50K"
34,"Private",196164,0,9,0,"Other-service","Not-in-family","White",0,0,0,35,"United-States","<=50K"
44,"Private",115562,1,10,1,"Tech-support","Husband","White",1,0,0,40,"United-States","<=50K"
45,"Private",96975,1,10,0,"Handlers-cleaners","Unmarried","White",0,0,0,40,"United-States","<=50K"
20,"",137300,0,9,0,"","Other-relative","White",0,0,0,35,"United-States","<=50K"
25,"Private",86872,0,13,1,"Exec-managerial","Husband","White",1,0,0,55,"United-States",">50K"
52,"Self-emp-inc",132178,0,13,1,"Exec-managerial","Husband","White",1,0,0,50,"United-States",">50K"
20,"Private",416103,1,10,0,"Handlers-cleaners","Own-child","White",1,0,0,40,"United-States","<=50K"
28,"Private",108574,1,10,0,"Other-service","Not-in-family","White",0,0,0,40,"United-States","<=50K"
50,"State-gov",288353,0,13,1,"Protective-serv","Husband","White",1,0,0,40,"United-States",">50K"
34,"Private",227689,0,11,0,"Tech-support","Not-in-family","White",0,0,0,64,"United-States","<=50K"
28,"Private",166481,0,4,1,"Handlers-cleaners","Husband","Other",1,0,2179,40,"Puerto-Rico","<=50K"
41,"Private",445382,1,14,1,"Exec-managerial","Husband","White",1,0,1977,65,"United-States",">50K"
28,"Private",110145,0,9,1,"Adm-clerical","Husband","White",1,0,0,40,"United-States","<=50K"
46,"Self-emp-not-inc",317253,0,9,1,"Craft-repair","Husband","White",1,0,0,25,"United-States","<=50K"
28,"",123147,1,10,1,"","Wife","White",0,0,1887,40,"United-States",">50K"
32,"Private",364657,1,10,1,"Exec-managerial","Husband","White",1,0,0,50,"United-States","<=50K"
41,"Local-gov",42346,1,10,0,"Other-service","Not-in-family","Black",0,0,0,24,"United-States","<=50K"
24,"Private",241951,0,9,0,"Handlers-cleaners","Unmarried","Black",0,0,0,40,"United-States","<=50K"
33,"Private",118500,1,10,0,"Exec-managerial","Unmarried","White",0,0,0,40,"United-States","<=50K"
46,"Private",188386,1,16,1,"Exec-managerial","Husband","White",1,15024,0,60,"United-States",">50K"
31,"State-gov",1033222,1,10,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States","<=50K"
35,"Private",92440,0,8,0,"Craft-repair","Not-in-family","White",1,0,0,50,"United-States",">50K"
52,"Private",190762,0,2,1,"Machine-op-inspct","Husband","White",1,0,0,40,"Mexico","<=50K"
30,"Private",426017,0,7,0,"Other-service","Own-child","White",0,0,0,19,"United-States","<=50K"
34,"Local-gov",243867,0,7,0,"Machine-op-inspct","Not-in-family","Black",1,0,0,40,"United-States","<=50K"
34,"State-gov",240283,0,9,0,"Transport-moving","Unmarried","White",0,0,0,40,"United-States","<=50K"
20,"Private",61777,1,10,1,"Sales","Husband","White",1,0,0,30,"United-States","<=50K"
17,"Private",175024,0,7,0,"Handlers-cleaners","Own-child","White",1,2176,0,18,"United-States","<=50K"
32,"State-gov",92003,0,13,1,"Exec-managerial","Wife","White",0,0,0,40,"United-States",">50K"
29,"Private",188401,0,9,0,"Farming-fishing","Not-in-family","White",1,0,0,40,"United-States","<=50K"
33,"Private",228528,0,6,0,"Craft-repair","Unmarried","White",0,0,0,35,"United-States","<=50K"
25,"Private",133373,0,9,1,"Transport-moving","Husband","White",1,0,0,60,"United-States","<=50K"
36,"Federal-gov",255191,1,14,0,"Prof-specialty","Not-in-family","White",1,0,1408,40,"United-States","<=50K"
23,"Private",204653,0,9,0,"Handlers-cleaners","Not-in-family","White",1,0,0,72,"Dominican-Republic","<=50K"
63,"Self-emp-inc",222289,0,9,1,"Exec-managerial","Husband","White",1,0,0,40,"United-States",">50K"
47,"Local-gov",287480,1,14,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States","<=50K"
80,"",107762,0,9,0,"","Not-in-family","White",1,0,0,24,"United-States","<=50K"
17,"",202521,0,7,0,"","Own-child","White",1,0,0,40,"United-States","<=50K"
40,"Self-emp-not-inc",204116,0,13,0,"Prof-specialty","Not-in-family","White",0,2174,0,40,"United-States","<=50K"
30,"Private",29662,0,12,1,"Other-service","Wife","White",0,0,0,25,"United-States",">50K"
27,"Private",116358,1,10,0,"Craft-repair","Own-child","Asian-Pac-Islander",1,0,1980,40,"Philippines","<=50K"
33,"Private",208405,1,14,1,"Prof-specialty","Husband","White",1,0,0,50,"United-States",">50K"
34,"Local-gov",284843,0,9,0,"Farming-fishing","Not-in-family","Black",1,594,0,60,"United-States","<=50K"
34,"Local-gov",117018,1,10,0,"Protective-serv","Not-in-family","White",0,0,0,40,"United-States","<=50K"
23,"Private",81281,1,10,1,"Adm-clerical","Husband","White",1,0,0,40,"United-States","<=50K"
42,"Local-gov",340148,1,10,1,"Adm-clerical","Wife","White",0,0,0,40,"United-States","<=50K"
29,"Private",363425,0,13,0,"Prof-specialty","Not-in-family","White",1,0,0,40,"United-States","<=50K"
45,"Private",45857,0,9,0,"Adm-clerical","Not-in-family","White",0,0,0,28,"United-States","<=50K"
24,"Federal-gov",191073,0,9,0,"Armed-Forces","Own-child","White",1,0,0,40,"United-States","<=50K"
44,"Private",116632,1,10,1,"Prof-specialty","Husband","White",1,0,0,40,"United-States",">50K"
27,"Private",405855,0,5,0,"Craft-repair","Other-relative","White",1,0,0,40,"Mexico","<=50K"
20,"Private",298227,1,10,0,"Sales","Not-in-family","White",1,0,0,35,"United-States","<=50K"
44,"Private",290521,0,9,0,"Exec-managerial","Unmarried","Black",0,0,0,40,"United-States","<=50K"
51,"Private",56915,0,9,1,"Craft-repair","Husband","Amer-Indian-Eskimo",1,0,0,40,"United-States","<=50K"
20,"Private",146538,0,9,1,"Machine-op-inspct","Husband","White",1,0,0,40,"United-States","<=50K"
17,"",258872,0,7,0,"","Own-child","White",0,0,0,5,"United-States","<=50K"
19,"Private",206399,0,9,0,"Machine-op-inspct","Own-child","Black",0,0,0,40,"United-States","<=50K"
45,"Self-emp-inc",197332,1,10,1,"Craft-repair","Husband","White",1,0,0,55,"United-States",">50K"
60,"Private",245062,0,9,1,"Craft-repair","Husband","White",1,0,0,40,"United-States",">50K"
42,"Private",197583,0,12,1,"Exec-managerial","Husband","Black",1,0,0,40,"",">50K"
44,"Self-emp-not-inc",234885,0,9,1,"Sales","Wife","White",0,0,0,40,"United-States",">50K"
40,"Private",72887,0,11,1,"Machine-op-inspct","Husband","Asian-Pac-Islander",1,0,0,40,"United-States",">50K"
30,"Private",180374,0,9,1,"Exec-managerial","Wife","White",0,0,0,40,"United-States","<=50K"
38,"Private",351299,1,10,1,"Transport-moving","Husband","Black",1,0,0,50,"United-States","<=50K"
23,"Private",54012,0,9,1,"Transport-moving","Husband","White",1,0,0,60,"United-States","<=50K"
32,"",115745,1,10,1,"","Husband","White",1,0,0,40,"United-States","<=50K"
44,"Private",116632,0,12,0,"Farming-fishing","Own-child","White",1,0,0,40,"United-States","<=50K"
54,"Local-gov",288825,0,9,1,"Transport-moving","Husband","Black",1,0,0,40,"United-States","<=50K"
32,"Private",132601,0,13,1,"Prof-specialty","Husband","White",1,0,0,50,"United-States","<=50K"
50,"Private",193374,0,2,0,"Craft-repair","Unmarried","White",1,0,0,40,"United-States","<=50K"
24,"Private",170070,0,13,0,"Tech-support","Not-in-family","White",0,0,0,20,"United-States","<=50K"
37,"Private",126708,0,9,1,"Adm-clerical","Wife","White",0,0,0,60,"United-States","<=50K"
52,"Private",35598,0,9,0,"Transport-moving","Unmarried","White",1,0,0,40,"United-States","<=50K"
38,"Private",33983,1,10,1,"Transport-moving","Husband","White",1,0,0,40,"United-States","<=50K"
49,"Private",192776,1,14,1,"Exec-managerial","Husband","White",1,0,1977,45,"United-States",">50K"
30,"Private",118551,0,13,1,"Tech-support","Wife","White",0,0,0,16,"United-States",">50K"
60,"Private",201965,1,10,0,"Prof-specialty","Unmarried","White",1,0,0,40,"United-States",">50K"
